para1_scale,para2_scale,para4_scale,price_scale,loc1_0_scale,loc1_1_scale,loc1_2_scale,loc1_3_scale,loc1_4_scale,loc1_5_scale,loc1_6_scale,loc1_7_scale,loc1_8_scale,loc1_9_scale,dow_Mon_scale,dow_Thu_scale,dow_Tue_scale,dow_Wed_scale,cluster_id,para1_y,para2_y,para4_y,price_y,loc1_0_y,loc1_1_y,loc1_2_y,loc1_3_y,loc1_4_y,loc1_5_y,loc1_6_y,loc1_7_y,loc1_8_y,loc1_9_y,dow_Mon_y,dow_Thu_y,dow_Tue_y,dow_Wed_y
11.042977865499944,-0.7309036471850261,-0.4505069956684043,-0.3478231511209694,-0.3865556717425342,-0.40681834459764166,-0.39336295082970174,-0.3067440361603017,-0.3183105180528656,3.3022358947782497,-0.2867944948060932,-0.3406925719346234,-0.2988722448411419,-0.27435163058436723,-0.5434489742052762,-0.515580046947248,-0.43643578047198484,-0.534178849919949,5,1,393,13.6,550.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
-0.30449039841505243,1.0455168356870321,0.9885791622089649,0.7166169331086266,-0.3865556717425342,-0.40681834459764166,-0.39336295082970174,-0.3067440361603017,-0.3183105180528656,-0.3028251257220229,3.486817278958291,-0.3406925719346234,-0.2988722448411419,-0.27435163058436723,-0.5434489742052762,-0.515580046947248,2.2912878474779204,-0.534178849919949,0,0,448,13.6,900.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.30449039841505243,-1.3259393590517057,1.0100580600877316,-0.6703807524026651,-0.3865556717425342,2.45809957510406,-0.39336295082970174,-0.3067440361603017,-0.3183105180528656,-0.3028251257220229,-0.2867944948060932,-0.3406925719346234,-0.2988722448411419,-0.27435163058436723,-0.5434489742052762,1.9395630337539331,-0.43643578047198484,-0.534178849919949,2,1,509,13.6,560.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.30449039841505243,-1.399775907239542,-1.0733950341526386,-0.5736134720181565,-0.3865556717425342,-0.40681834459764166,-0.39336295082970174,-0.3067440361603017,3.1415864173043695,-0.3028251257220229,-0.2867944948060932,-0.3406925719346234,-0.2988722448411419,-0.27435163058436723,-0.5434489742052762,-0.515580046947248,2.2912878474779204,-0.534178849919949,3,1,484,5.0,395.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.30449039841505243,0.03786511924126806,1.0100580600877316,0.2972920514424221,-0.3865556717425342,-0.40681834459764166,-0.39336295082970174,-0.3067440361603017,3.1415864173043695,-0.3028251257220229,-0.2867944948060932,-0.3406925719346234,-0.2988722448411419,-0.27435163058436723,-0.5434489742052762,1.9395630337539331,-0.43643578047198484,-0.534178849919949,3,1,316,2.67,125.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
-0.30449039841505243,1.0455168356870321,1.0100580600877316,1.1681975749030007,-0.3865556717425342,-0.40681834459764166,2.542181458347177,-0.3067440361603017,-0.3183105180528656,-0.3028251257220229,-0.2867944948060932,-0.3406925719346234,-0.2988722448411419,-0.27435163058436723,1.840099158274005,-0.515580046947248,-0.43643578047198484,-0.534178849919949,0,1,127,2.8,210.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-1.2501127537413022,-1.929661723646366,-1.481494093849206,-0.9929383536843609,-0.3865556717425342,2.45809957510406,-0.39336295082970174,-0.3067440361603017,-0.3183105180528656,-0.3028251257220229,-0.2867944948060932,-0.3406925719346234,-0.2988722448411419,-0.27435163058436723,-0.5434489742052762,-0.515580046947248,-0.43643578047198484,-0.534178849919949,2,1,564,5.5,525.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
-1.2501127537413022,-0.05334473440252955,1.0100580600877316,1.4262436559283573,2.586949495507729,-0.40681834459764166,-0.39336295082970174,-0.3067440361603017,-0.3183105180528656,-0.3028251257220229,-0.2867944948060932,-0.3406925719346234,-0.2988722448411419,-0.27435163058436723,-0.5434489742052762,-0.515580046947248,-0.43643578047198484,-0.534178849919949,4,1,852,13.6,960.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
-0.30449039841505243,-0.06637471349450064,1.0100580600877316,0.10375749067340465,-0.3865556717425342,-0.40681834459764166,2.542181458347177,-0.3067440361603017,-0.3183105180528656,-0.3028251257220229,-0.2867944948060932,-0.3406925719346234,-0.2988722448411419,-0.27435163058436723,1.840099158274005,-0.515580046947248,-0.43643578047198484,-0.534178849919949,0,1,553,5.0,183.93,1,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.30449039841505243,0.1594782574329982,1.0100580600877316,0.9424072540058136,-0.3865556717425342,-0.40681834459764166,-0.39336295082970174,-0.3067440361603017,-0.3183105180528656,3.3022358947782497,-0.2867944948060932,-0.3406925719346234,-0.2988722448411419,-0.27435163058436723,-0.5434489742052762,-0.515580046947248,-0.43643578047198484,1.872032185755497,5,1,316,10.8,240.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
-0.30449039841505243,0.38533122836049705,-0.4505069956684043,-0.26718375080054546,-0.3865556717425342,-0.40681834459764166,-0.39336295082970174,3.260047081982742,-0.3183105180528656,-0.3028251257220229,-0.2867944948060932,-0.3406925719346234,-0.2988722448411419,-0.27435163058436723,-0.5434489742052762,-0.515580046947248,-0.43643578047198484,1.872032185755497,1,3,305,13.6,400.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.30449039841505243,-1.4475524972434357,-1.3096629108190725,-0.7994037929153435,2.586949495507729,-0.40681834459764166,-0.39336295082970174,-0.3067440361603017,-0.3183105180528656,-0.3028251257220229,-0.2867944948060932,-0.3406925719346234,-0.2988722448411419,-0.27435163058436723,-0.5434489742052762,-0.515580046947248,-0.43643578047198484,1.872032185755497,4,1,682,11.2,330.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
-1.2501127537413022,-1.929661723646366,-1.567409685364273,-0.9929383536843609,-0.3865556717425342,2.45809957510406,-0.39336295082970174,-0.3067440361603017,-0.3183105180528656,-0.3028251257220229,-0.2867944948060932,-0.3406925719346234,-0.2988722448411419,-0.27435163058436723,1.840099158274005,-0.515580046947248,-0.43643578047198484,-0.534178849919949,2,2,523,7.0,300.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.586754312237447,-0.8481734590127659,-0.40754919991087085,-0.6703807524026651,-0.3865556717425342,-0.40681834459764166,-0.39336295082970174,3.260047081982742,-0.3183105180528656,-0.3028251257220229,-0.2867944948060932,-0.3406925719346234,-0.2988722448411419,-0.27435163058436723,-0.5434489742052762,-0.515580046947248,-0.43643578047198484,-0.534178849919949,1,1,757,11.2,880.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0.6411319569111972,1.631865894825731,-0.4505069956684043,0.13601325080157423,-0.3865556717425342,2.45809957510406,-0.39336295082970174,-0.3067440361603017,-0.3183105180528656,-0.3028251257220229,-0.2867944948060932,-0.3406925719346234,-0.2988722448411419,-0.27435163058436723,1.840099158274005,-0.515580046947248,-0.43643578047198484,-0.534178849919949,2,1,756,13.6,850.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
-0.30449039841505243,0.27674806926073797,1.0100580600877316,0.32954781157059165,-0.3865556717425342,-0.40681834459764166,-0.39336295082970174,-0.3067440361603017,-0.3183105180528656,-0.3028251257220229,-0.2867944948060932,-0.3406925719346234,3.34591122883132,-0.27435163058436723,-0.5434489742052762,-0.515580046947248,-0.43643578047198484,1.872032185755497,6,1,339,5.6,200.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.6411319569111972,0.04655177196924878,1.0100580600877316,0.13601325080157423,-0.3865556717425342,2.45809957510406,-0.39336295082970174,-0.3067440361603017,-0.3183105180528656,-0.3028251257220229,-0.2867944948060932,-0.3406925719346234,-0.2988722448411419,-0.27435163058436723,-0.5434489742052762,-0.515580046947248,-0.43643578047198484,-0.534178849919949,2,1,724,13.6,880.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.586754312237447,-0.7005003626370935,1.0100580600877316,-0.3478231511209694,-0.3865556717425342,-0.40681834459764166,2.542181458347177,-0.3067440361603017,-0.3183105180528656,-0.3028251257220229,-0.2867944948060932,-0.3406925719346234,-0.2988722448411419,-0.27435163058436723,-0.5434489742052762,-0.515580046947248,-0.43643578047198484,-0.534178849919949,0,1,292,11.6,200.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
-0.30449039841505243,-0.6396937935412285,-0.9660005447588051,-0.7348922726590044,-0.3865556717425342,-0.40681834459764166,-0.39336295082970174,-0.3067440361603017,-0.3183105180528656,-0.3028251257220229,3.486817278958291,-0.3406925719346234,-0.2988722448411419,-0.27435163058436723,-0.5434489742052762,-0.515580046947248,-0.43643578047198484,1.872032185755497,0,3,603,7.0,470.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.30449039841505243,-0.33131762169791273,-0.8800849532437384,-0.3478231511209694,-0.3865556717425342,-0.40681834459764166,-0.39336295082970174,-0.3067440361603017,-0.3183105180528656,3.3022358947782497,-0.2867944948060932,-0.3406925719346234,-0.2988722448411419,-0.27435163058436723,-0.5434489742052762,-0.515580046947248,2.2912878474779204,-0.534178849919949,5,1,389,3.0,300.84,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1.586754312237447,0.7458273165716971,-0.7082537702136048,-0.380078911249139,-0.3865556717425342,-0.40681834459764166,2.542181458347177,-0.3067440361603017,-0.3183105180528656,-0.3028251257220229,-0.2867944948060932,-0.3406925719346234,-0.2988722448411419,-0.27435163058436723,-0.5434489742052762,-0.515580046947248,-0.43643578047198484,-0.534178849919949,0,1,546,4.4,310.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
-0.30449039841505243,-0.43121412806969106,1.0100580600877316,-0.025265549839273652,-0.3865556717425342,-0.40681834459764166,-0.39336295082970174,-0.3067440361603017,-0.3183105180528656,-0.3028251257220229,-0.2867944948060932,-0.3406925719346234,-0.2988722448411419,3.6449573777637356,-0.5434489742052762,1.9395630337539331,-0.43643578047198484,-0.534178849919949,7,0,182,13.6,275.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-0.30449039841505243,0.007461834693335519,0.49456451099733056,-0.42846255144139334,-0.3865556717425342,-0.40681834459764166,-0.39336295082970174,-0.3067440361603017,3.1415864173043695,-0.3028251257220229,-0.2867944948060932,-0.3406925719346234,-0.2988722448411419,-0.27435163058436723,1.840099158274005,-0.515580046947248,-0.43643578047198484,-0.534178849919949,3,1,416,5.25,375.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.30449039841505243,-0.7830235635529104,1.0100580600877316,-0.380078911249139,-0.3865556717425342,-0.40681834459764166,-0.39336295082970174,-0.3067440361603017,-0.3183105180528656,-0.3028251257220229,3.486817278958291,-0.3406925719346234,-0.2988722448411419,-0.27435163058436723,-0.5434489742052762,1.9395630337539331,-0.43643578047198484,-0.534178849919949,0,3,366,4.6,240.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.30449039841505243,-1.1391763254001201,-1.5244518896067396,-0.9445547134921065,-0.3865556717425342,-0.40681834459764166,2.542181458347177,-0.3067440361603017,-0.3183105180528656,-0.3028251257220229,-0.2867944948060932,-0.3406925719346234,-0.2988722448411419,-0.27435163058436723,-0.5434489742052762,1.9395630337539331,-0.43643578047198484,-0.534178849919949,0,3,385,8.0,210.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.586754312237447,0.3723012492685259,1.0100580600877316,0.8940236138135592,-0.3865556717425342,-0.40681834459764166,-0.39336295082970174,3.260047081982742,-0.3183105180528656,-0.3028251257220229,-0.2867944948060932,-0.3406925719346234,-0.2988722448411419,-0.27435163058436723,-0.5434489742052762,-0.515580046947248,-0.43643578047198484,-0.534178849919949,1,3,636,13.6,650.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.30449039841505243,0.4591677765483332,0.1509021449370634,0.13601325080157423,-0.3865556717425342,-0.40681834459764166,-0.39336295082970174,-0.3067440361603017,3.1415864173043695,-0.3028251257220229,-0.2867944948060932,-0.3406925719346234,-0.2988722448411419,-0.27435163058436723,-0.5434489742052762,-0.515580046947248,-0.43643578047198484,1.872032185755497,3,1,322,13.6,430.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
-0.30449039841505243,-0.5962605299013248,1.0100580600877316,0.24890841125016774,-0.3865556717425342,-0.40681834459764166,-0.39336295082970174,-0.3067440361603017,-0.3183105180528656,3.3022358947782497,-0.2867944948060932,-0.3406925719346234,-0.2988722448411419,-0.27435163058436723,-0.5434489742052762,1.9395630337539331,-0.43643578047198484,-0.534178849919949,5,1,392,12.0,300.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
